szr2,media.su,media.ft,zongher2,su.xuni,gongju,guba
0.428596,1,5,0.5742,1,80.65,0.031325394
0.54015,0,11,0.6214,0,80.65,0.027915284
0.139181,0,12,0.6154,0,80.65,0.018055579
0.590795,0,3,0.5827,0,40.685,0.014673488
0.491469,0,3,0.4965,0,40.685,0.012750593
0.177503,0,7,0.2938,0,40.685,0.007139037
0.678237,0,2,0.7181,0,40.69,0.00658349
0.617152,0,1,0.6537,0,40.69,0.006330841
0.094283,0,4,0.6127,0,40.69,0.020993762
0.274664,0,2,0.342,0,29.15,0.035183767
0.643472,0,1,0.3995,0,29.15,0.029476687
0.45189,0,3,0.5292,0,29.15,0.025189811
0.88643,0,1,0.5742,0,37.68,0.013839759
0.788823,2,6,0.6214,1,37.68,0.016210001
0.728837,0,2,0.6154,0,37.68,0.019646295
0.797051,1,1,0.5827,1,37.68,0.023444095
0.659202,0,0,0.4965,0,37.68,0.012816613
0.367681,0,1,0.2938,0,37.68,0.007028862
0.435994,0,1,0.7181,0,37.68,0.017195908
0.709053,0,0,0.6537,0,37.68,0.001975317
0.770549,0,0,0.6127,0,37.68,0.006422682
0.347674,4,9,0.342,1,83.2,0.036947832
0.44568,2,4,0.3995,1,83.2,0.025461079
0.636635,2,8,0.5292,1,83.2,0.027414265
0.601104,1,12,0.5742,1,87.51,0.023789403
0.479816,1,8,0.6214,1,87.51,0.03443678
0.276456,2,10,0.6154,1,87.51,0.064076479
0.828205,2,7,0.5827,1,87.5,0.097245959
0.539702,0,1,0.4965,0,87.5,0.039120184
0.39356,0,5,0.2938,0,87.5,0.013841273
0.396534,11,22,0.7181,1,87.51,0.027864883
0.515353,4,9,0.6537,1,87.51,0.039793502
0.696485,2,2,0.6127,1,87.51,0.01204406
0.188338,2,2,0.342,1,62.31,0.027139687
0.362166,2,2,0.3995,1,62.31,0.013789555
0.439649,5,6,0.5292,1,62.31,0.021485911
0.897417,3,4,0.5742,1,62.63,0.008336899
0.962405,2,3,0.6214,1,62.63,0.013281502
0.818283,3,3,0.6154,1,62.63,0.025600381
0.44823,1,2,0.5827,1,62.94,0.031142511
0.576572,0,0,0.4965,0,62.94,0.013355644
0.3549,0,1,0.2938,0,62.94,0.007884945
0.574635,0,0,0.7181,0,74.62,0.00994013
0.746017,1,2,0.6537,1,74.62,0.008333693
0.827398,1,2,0.6127,1,74.62,0.004901443
0.13016,0,1,0.342,0,37.89,0.019975819
0.590433,1,4,0.3995,1,37.89,0.012341005
0.676174,0,4,0.5292,0,37.89,0.018105447
0.603135,0,3,0.5742,0,44.81,0.041827635
0.764135,1,4,0.6214,1,44.81,0.040089664
0.684282,1,6,0.6154,1,44.81,0.010701298
0.858907,0,3,0.5827,0,44.81,0.02660261
0.709101,0,1,0.4965,0,44.81,0.016970093
0.611988,1,5,0.2938,1,44.81,0.003815657
0.895096,0,4,0.7181,0,44.81,0.002159753
0.878219,1,3,0.6537,1,44.81,0.002905298
0.91777,1,3,0.6127,1,44.81,0.011112219
0.426767,0,0,0.342,0,56.91,0.006414791
0.697265,0,0,0.3995,0,56.91,0.00959308
NA,1,0,0.5292,1,56.91,0.019270601
0.633558,0,0,0.5742,0,57.58,0.011168808
0.902897,1,0,0.6214,1,57.58,0.016708376
0.852506,0,1,0.6154,0,57.58,0.011371466
0.353869,0,0,0.5827,0,59.52,0.006167205
0.104858,0,1,0.4965,0,59.52,0.006714375
0.301278,0,0,0.2938,0,59.52,0.005587507
0.60915,0,0,0.7181,0,59.81,0.011852522
0.7198,0,0,0.6537,0,59.81,0.00187989
0.549011,0,0,0.6127,0,59.81,0.008507855
0.443239,0,3,0.342,0,47.23,0.006710202
0.516477,0,1,0.3995,0,47.23,0.010369343
NA,1,2,0.5292,1,47.23,0.005306654
NA,1,1,0.5742,1,47.18,0.019996625
0.792667,0,4,0.6214,0,47.18,0.018792361
0.823478,0,1,0.6154,0,47.18,0.019123212
0.809045,0,0,0.5827,0,45.73,0.006380972
0.481134,2,0,0.4965,1,45.73,0.006593028
0.529621,0,2,0.2938,0,45.73,0.004812991
0.651811,0,3,0.7181,0,47.34,0.009191586
0.831812,0,3,0.6537,0,47.34,0.003782172
0.734877,1,3,0.6127,1,47.34,0.006849128
NA,1,1,0.342,1,58.64,0.032382689
0.680101,0,0,0.3995,0,58.64,0.018871572
0.695085,0,5,0.5292,0,58.64,0.010570188
0.726147,0,1,0.5742,0,59.34,0.010946417
0.778894,3,0,0.6214,1,59.34,0.02118737
0.917851,0,0,0.6154,0,59.34,0.008609857
0.8449,0,0,0.5827,0,57.62,0.004256532
0.515294,1,3,0.4965,1,57.62,0.02885521
0.448176,0,0,0.2938,0,57.62,0.015903396
0.940818,0,0,0.7181,0,57.32,0.062865287
NA,0,1,0.6537,0,57.32,0.002132491
0.811447,0,0,0.6127,0,57.32,0.012868565
0.490086,0,5,0.342,0,63.34,0.014835002
0.411059,0,3,0.3995,0,63.34,0.012530048
0.721154,0,1,0.5292,0,63.34,0.006909061
0.853293,0,1,0.5742,0,67.79,0.006785847
0.86423,0,0,0.6214,0,67.79,0.011710767
0.868922,0,1,0.6154,0,67.79,0.007818123
0.634476,0,1,0.5827,0,69.32,0.007289697
0.338805,0,3,0.4965,0,69.32,0.004589088
0.388817,0,3,0.2938,0,69.32,0.001677843
0.564702,0,5,0.7181,0,68.38,0.005167782
0.884797,0,2,0.6537,0,68.38,0.001670804
0.829772,0,1,0.6127,0,68.38,0.004205466
0.55526,0,1,0.342,0,62.48,0.004199546
0.438613,1,3,0.3995,1,62.48,0.002397694
0.713213,0,2,0.5292,0,62.48,0.002507069
0.809363,0,2,0.5742,0,63.76,0.002382803
0.726415,0,0,0.6214,0,63.76,0.002254237
0.668412,0,0,0.6154,0,63.76,0.005612825
0.823501,0,1,0.5827,0,63.76,0.004996851
0.639129,0,0,0.4965,0,63.76,0.001642928
0.670835,0,0,0.2938,0,63.76,0.0026878
0.807415,0,1,0.7181,0,63.76,0.002572597
0.752933,0,0,0.6537,0,63.76,0.001081802
0.551881,0,2,0.6127,0,63.76,0.003703116
0.66496,0,3,0.342,0,60.18,0.005949231
0.492794,0,2,0.3995,0,60.18,0.006626472
0.650474,0,0,0.5292,0,60.18,0.002656866
0.720144,0,1,0.5742,0,61.89,0.004182585
0.59024,0,1,0.6214,0,61.89,0.009038696
0.690369,0,2,0.6154,0,61.89,0.011291208
0.667828,0,0,0.5827,0,60.41,0.010031033
0.167905,0,0,0.4965,0,60.41,0.005197677
0.182879,0,0,0.2938,0,60.41,0.001919908
0.678364,0,0,0.7181,0,62.86,0.002166526
0.509735,0,0,0.6537,0,62.86,0.002474798
0.485927,0,0,0.6127,0,62.86,0.003281179
0.024622,4,5,0.342,1,55.53,0.010335827
0.05621,1,4,0.3995,1,55.53,0.016913814
0.517439,1,3,0.5292,1,55.53,0.008732486
0.557859,0,2,0.5742,0,58.25,0.008950526
0.713511,0,0,0.6214,0,58.25,0.010066245
0.777605,1,1,0.6154,1,58.25,0.008702768
0.806839,1,1,0.5827,1,57.97,0.016322138
0.513135,2,3,0.4965,1,57.97,0.011643179
0.45894,0,0,0.2938,0,57.97,0.002909795
0.757839,0,0,0.7181,0,56.73,0.005997822
0.301229,1,2,0.6537,1,56.73,0.009646614
0.61655,0,1,0.6127,0,56.73,0.044104179
0.630976,0,0,0.342,0,37.06,0.009803326
0.155656,0,2,0.3995,0,37.06,0.007252309
0.428367,0,0,0.5292,0,37.06,0.003991349
0.777708,0,4,0.5742,0,38.53,0.00623863
0.720859,0,5,0.6214,0,38.53,0.01524407
0.742292,0,3,0.6154,0,38.53,0.015778654
0.494705,0,1,0.5827,0,37.45,0.028125007
0.63301,0,3,0.4965,0,37.45,0.007649078
0.291441,0,3,0.2938,0,37.45,0.005346914
0.856389,0,0,0.7181,0,39.49,0.004919988
0.83566,0,1,0.6537,0,39.49,0.001351713
0.608118,0,3,0.6127,0,39.49,0.010763736
0.038132,0,1,0.342,0,67.46,0.023759894
0.060176,0,3,0.3995,0,67.46,0.016257725
0.681185,0,4,0.5292,0,67.46,0.014104269
0.848936,0,7,0.5742,0,68.26,0.016403851
0.853576,0,6,0.6214,0,68.26,0.022372733
0.913144,0,0,0.6154,0,68.26,0.01110801
0.926085,0,1,0.5827,0,68.48,0.012173849
0.72088,0,3,0.4965,0,68.48,0.004020636
0.222826,0,1,0.2938,0,68.48,0.002779875
0.917833,0,1,0.7181,0,67.64,0.004132933
0.908715,0,0,0.6537,0,67.64,0.000922221
0.751998,0,0,0.6127,0,67.64,0.00520001
0.415003,0,0,0.342,0,73.6,0.010493927
0.575157,2,0,0.3995,1,73.6,0.012626371
0.507612,0,1,0.5292,0,73.6,0.010244559
0.746171,1,0,0.5742,1,73.68,0.012370756
0.872865,0,2,0.6214,0,73.68,0.010709782
0.907741,0,0,0.6154,0,73.68,0.011361665
0.709357,0,1,0.5827,0,73.74,0.013430029
0.316954,0,0,0.4965,0,73.74,0.029329972
NA,1,0,0.2938,1,73.74,0.03737226
0.905008,0,0,0.7181,0,71.73,0.008681674
0.515315,0,0,0.6537,0,71.73,0.007746645
NA,0,1,0.6127,0,71.73,0.005131618
0.46519,1,2,0.342,1,61.74,0.006566543
0.609105,1,1,0.3995,1,61.74,0.016346133
0.739661,1,1,0.5292,1,61.74,0.008470257
0.751371,0,0,0.5742,0,65.27,0.003699543
0.830961,0,1,0.6214,0,65.27,0.00503881
0.838167,0,0,0.6154,0,65.27,0.004900398
0.726296,2,3,0.5827,1,62.85,0.0101925
0.353205,0,0,0.4965,0,62.85,0.007325007
0.417268,0,1,0.2938,0,62.85,0.001966951
0.917978,0,1,0.7181,0,63.92,0.002606294
0.924162,0,0,0.6537,0,63.92,0.003780656
0.903377,1,1,0.6127,1,63.92,0.004124297
0.518696,0,3,0.342,0,46.98,0.016192086
0.428822,0,1,0.3995,0,46.98,0.008789483
0.750207,0,5,0.5292,0,46.98,0.005268127
0.830484,0,4,0.5742,0,49.19,0.008528653
0.832875,0,4,0.6214,0,49.19,0.014651
0.805172,1,2,0.6154,1,49.19,0.015878597
0.49579,0,0,0.5827,0,54.39,0.010779544
0.539179,1,5,0.4965,1,54.39,0.005508995
0.011322,0,4,0.2938,0,54.39,0.003700014
0.805085,0,1,0.7181,0,55.47,0.005480565
NA,0,0,0.6537,0,55.47,0.002205931
NA,0,1,0.6127,0,55.47,0.002497952
0.79727,0,0,0.342,0,82.03,0.009011917
0.497129,2,2,0.3995,1,82.03,0.011186227
0.763319,1,1,0.5292,1,82.03,0.003951695
0.602573,1,1,0.5742,1,84.85,0.051730493
0.723185,1,5,0.6214,1,84.85,0.05397429
0.569615,2,2,0.6154,1,84.85,0.009789725
0.754396,0,2,0.5827,0,84.85,0.01561749
NA,2,3,0.4965,1,84.85,0.012162872
0.308871,0,1,0.2938,0,84.85,0.007308333
0.222805,1,2,0.7181,1,84.85,0.011263622
0.649815,1,2,0.6537,1,84.85,0.011804426
0.751076,0,0,0.6127,0,84.85,0.003200088
0.403224,0,1,0.342,0,67.92,0.014344452
0.232537,0,5,0.3995,0,67.92,0.009832375
0.34325,0,4,0.5292,0,67.92,0.012181276
0.829393,0,3,0.5742,0,67.81,0.00827987
0.784684,0,4,0.6214,0,67.81,0.027530125
0.590196,0,6,0.6154,0,67.81,0.035316364
0.75844,0,1,0.5827,0,62.07,0.008550026
0.22292,0,0,0.4965,0,62.07,0.005399386
0.350089,0,1,0.2938,0,62.07,0.004572161
0.647555,1,2,0.7181,1,61.42,0.023122925
0.768691,0,1,0.6537,0,61.42,0.003371711
0.85828,0,0,0.6127,0,61.42,0.003045941
0.137614,0,4,0.342,0,58.55,0.019068784
0.311815,0,4,0.3995,0,58.55,0.013584019
0.496676,0,1,0.5292,0,58.55,0.01354244
0.595416,0,1,0.5742,0,49.59,0.032323823
0.673925,3,6,0.6214,1,49.59,0.03931351
0.846476,0,1,0.6154,0,49.59,0.009410131
0.621681,0,0,0.5827,0,50.57,0.013784095
0.520401,0,0,0.4965,0,50.57,0.00807254
0.306272,0,0,0.2938,0,50.57,0.003724819
0.538544,0,0,0.7181,0,51.1,0.01253725
0.722061,0,0,0.6537,0,51.1,0.004299793
0.812328,0,1,0.6127,0,51.1,0.005594156
0.136213,0,2,0.342,0,34.73,0.020139224
0.4732,0,0,0.3995,0,34.73,0.012888029
0.540657,0,2,0.5292,0,34.73,0.015635523
0.619014,0,0,0.5742,0,40.38,0.045281849
0.897293,0,4,0.6214,0,40.38,0.045765216
0.678951,0,2,0.6154,0,40.38,0.034131433
0.662692,0,3,0.5827,0,40.91,0.014069019
0.245829,0,3,0.4965,0,40.91,0.016624315
0.055202,0,1,0.2938,0,40.91,0.063146131
0.818416,0,3,0.7181,0,44.72,0.017604366
0.746615,0,1,0.6537,0,44.72,0.00652978
0.604554,0,13,0.6127,0,44.72,0.010025388
NA,0,2,0.342,0,71.71,0.009707415
NA,0,8,0.3995,0,71.71,0.029102909
0.631928,0,7,0.5292,0,71.71,0.014801802
0.712316,0,20,0.5742,0,71.37,0.023940557
0.801669,1,14,0.6214,1,71.37,0.032186517
0.784603,0,1,0.6154,0,71.37,0.015158791
0.542759,1,4,0.5827,1,61.33,0.021883287
0.44298,1,4,0.4965,1,61.33,0.018747611
0.35812,0,4,0.2938,0,61.33,0.012527912
0.74925,0,2,0.7181,0,60.51,0.013599106
0.823484,0,0,0.6537,0,60.51,0.004580589
0.868842,0,2,0.6127,0,60.51,0.017974242
NA,0,8,0.342,0,19.58,0.04678081
0.463706,0,8,0.3995,0,19.58,0.040505652
0.369815,0,17,0.5292,0,19.58,0.057279689
0.437891,0,9,0.5742,0,25.64,0.068774925
0.587987,0,10,0.6214,0,25.64,0.114493851
0.669206,0,7,0.6154,0,25.64,0.099790675
0.614847,0,6,0.5827,0,22.41,0.053736345
0.621641,0,1,0.4965,0,22.41,0.031029875
0.307001,0,1,0.2938,0,22.41,0.017095231
0.805468,2,6,0.7181,1,22.95,0.036583193
0.638166,0,4,0.6537,0,22.95,0.015967587
0.850239,0,0,0.6127,0,22.95,0.010602226
0.611605,0,6,0.342,0,72.705,0.021062049
NA,0,6,0.3995,0,72.705,0.011046449
NA,0,3,0.5292,0,72.705,0.009320936
0.579075,0,4,0.5742,0,71.33,0.01479985
0.872955,0,4,0.6214,0,71.33,0.017631872
0.818103,0,5,0.6154,0,71.33,0.033517214
0.77313,2,3,0.5827,1,72.575,0.024232133
0.589935,0,1,0.4965,0,72.575,0.013874245
0.311065,0,3,0.2938,0,72.575,0.01790528
0.174413,0,22,0.7181,0,72.805,0.089278378
0.228577,0,11,0.6537,0,72.805,0.016634827
0.413401,0,4,0.6127,0,72.805,0.026386573
0.718535,0,0,0.342,0,76.71,0.009833045
0.716914,0,0,0.3995,0,76.71,0.005770255
0.716075,0,1,0.5292,0,76.71,0.003488699
0.556555,0,0,0.5742,0,78.1,0.004789774
0.910134,0,1,0.6214,0,78.1,0.007610028
0.876706,0,0,0.6154,0,78.1,0.004926015
0.759765,0,2,0.5827,0,77.52,0.006723923
0.773677,0,0,0.4965,0,77.52,0.008790603
0.015403,0,1,0.2938,0,77.52,0.013199299
0.897103,0,0,0.7181,0,78.18,0.004443649
0.434807,0,1,0.6537,0,78.18,0.009885588
0.333747,0,1,0.6127,0,78.18,0.014616932
0.359771,0,0,0.342,0,55.93,0.00911626
0.319105,0,1,0.3995,0,55.93,0.006893649
0.510281,0,5,0.5292,0,55.93,0.020978114
0.73657,1,4,0.5742,1,62.25,0.024693976
0.743527,0,3,0.6214,0,62.25,0.018278577
0.904924,1,2,0.6154,1,62.25,0.006074736
0.57378,0,2,0.5827,0,62.03,0.012175083
0.557032,0,4,0.4965,0,62.03,0.022371232
0.233847,0,2,0.2938,0,62.03,0.006491237
0.692275,0,2,0.7181,0,61.63,0.004563891
0.958145,0,0,0.6537,0,61.63,0.001664009
0.84122,0,2,0.6127,0,61.63,0.008065685
0.56992,1,2,0.342,1,73.17,0.028852827
0.651559,1,5,0.3995,1,73.17,0.021852546
0.61383,0,1,0.5292,0,73.17,0.024074371
0.833776,1,4,0.5742,1,76.6,0.021937971
0.518006,0,1,0.6214,0,76.6,0.015288157
0.755945,0,3,0.6154,0,76.6,0.016732934
0.862179,0,0,0.5827,0,75.22,0.012868422
0.573133,0,5,0.4965,0,75.22,0.013951116
0.454108,0,3,0.2938,0,75.22,0.008414289
0.433073,1,14,0.7181,1,77.11,0.021920097
0.164075,3,7,0.6537,1,77.11,0.008135651
0.211501,2,5,0.6127,1,77.11,0.01425577
NA,1,8,0.342,1,38.4,0.013701521
NA,0,8,0.3995,0,38.4,0.039612969
0.366292,0,23,0.5292,0,38.4,0.069191968
0.753217,0,18,0.5742,0,39.46,0.026102823
0.835895,4,9,0.6214,1,39.46,0.032191259
0.696616,0,10,0.6154,0,39.46,0.055886331
NA,0,20,0.5827,0,39.55,0.122415326
0.234785,0,27,0.4965,0,39.55,0.048275996
0.248939,0,13,0.2938,0,39.55,0.030955019
0.739058,4,6,0.7181,1,37.49,0.01718984
0.759372,0,7,0.6537,0,37.49,0.011099995
0.802297,0,6,0.6127,0,37.49,0.01985731
0.077442,0,0,0.342,0,37.07,0.011784384
0.411001,0,0,0.3995,0,37.07,0.008019408
0.761376,0,0,0.5292,0,37.07,0.007886161
0.604679,0,0,0.5742,0,56.96,0.012926093
0.768508,0,0,0.6214,0,56.96,0.020067059
NA,0,0,0.6154,0,56.96,0.011739165
NA,0,3,0.5827,0,56.84,0.024648307
0.137309,0,5,0.4965,0,56.84,0.031436805
0.496928,0,7,0.2938,0,56.84,0.010603102
0.697628,1,3,0.7181,1,57.47,0.011764551
0.971851,1,0,0.6537,1,57.47,0.008176823
0.870507,0,1,0.6127,0,57.47,0.008238465
0.607295,1,0,0.342,1,43.67,0.015649342
0.256217,1,0,0.3995,1,43.67,0.016868303
0.239507,0,0,0.5292,0,43.67,0.014653676
0.591388,3,1,0.5742,1,43.64,0.027632844
0.708133,2,1,0.6214,1,43.64,0.021872155
0.81634,1,0,0.6154,1,43.64,0.096649351
0.444503,1,3,0.5827,1,40.22,0.01408613
0.30634,2,2,0.4965,1,40.22,0.020481883
0.235195,1,1,0.2938,1,40.22,0.008639617
0.904473,0,1,0.7181,0,39.24,0.004013025
0.732891,1,2,0.6537,1,39.24,0.009784688
0.766803,0,1,0.6127,0,39.24,0.010293217
0.169761,0,1,0.342,0,53.9,0.007970354
0.434136,0,0,0.3995,0,53.9,0.008250661
0.701589,0,0,0.5292,0,53.9,0.010464721
0.826682,0,1,0.5742,0,43.74,0.007480338
0.750157,0,1,0.6214,0,43.74,0.012787685
0.607473,0,0,0.6154,0,43.74,0.022377861
0.80959,0,0,0.5827,0,41.39,0.017384881
0.776525,0,1,0.4965,0,41.39,0.013059865
0.555582,0,0,0.2938,0,41.39,0.006349957
0.89256,0,0,0.7181,0,38.76,0.008122826
0.815015,0,0,0.6537,0,38.76,0.003366426
0.8721,0,0,0.6127,0,38.76,0.010091518
0.264121,3,3,0.342,1,67.3,0.011758442
0.654638,0,1,0.3995,0,67.3,0.012453845
0.390342,2,7,0.5292,1,67.3,0.014364955
0.763343,1,2,0.5742,1,72.69,0.00840482
0.833289,0,1,0.6214,0,72.69,0.008817253
0.684874,0,1,0.6154,0,72.69,0.011526502
0.702961,0,0,0.5827,0,72.31,0.011122309
0.728987,1,1,0.4965,1,72.31,0.007998648
0.388579,0,0,0.2938,0,72.31,0.009950471
0.759991,2,2,0.7181,1,71.86,0.003157902
0.700186,0,0,0.6537,0,71.86,0.003230027
0.290698,0,3,0.6127,0,71.86,0.011791337
0.344573,0,0,0.342,0,21.31,0.004970556
0.352895,0,1,0.3995,0,21.31,0.006904857
0.800404,0,0,0.5292,0,21.31,0.005264321
0.800609,0,0,0.5742,0,36.75,0.006882738
NA,0,0,0.6214,0,36.75,0.020638794
0.654286,0,0,0.6154,0,36.75,0.020430535
0.701841,0,0,0.5827,0,32.22,0.011776679
0.44914,0,0,0.4965,0,32.22,0.007557907
0.155199,0,0,0.2938,0,32.22,0.030278928
0.544493,0,0,0.7181,0,34.85,0.020322144
0.19921,0,0,0.6537,0,34.85,0.010185145
0.327229,1,0,0.6127,1,34.85,0.020876559
0.400537,0,0,0.342,0,50.94,0.005840359
0.306529,0,0,0.3995,0,50.94,0.011289601
0.521201,0,0,0.5292,0,50.94,0.008170855
0.785026,0,0,0.5742,0,47.4,0.002504425
0.684752,0,0,0.6214,0,47.4,0.013545321
0.771724,0,0,0.6154,0,47.4,0.010523114
0.403993,0,0,0.5827,0,48.85,0.008866214
0.452345,0,0,0.4965,0,48.85,0.008103178
0.205228,0,0,0.2938,0,48.85,0.002600772
0.712406,0,0,0.7181,0,47.95,0.00341442
0.565716,0,0,0.6537,0,47.95,0.006132095
0.805796,0,0,0.6127,0,47.95,0.00695606
0.34729,0,0,0.342,0,26.32,0.005680859
0.615781,0,0,0.3995,0,26.32,0.00201416
0.746958,0,0,0.5292,0,26.32,0.004058971
0.598639,0,0,0.5742,0,31.54,0.012144995
0.892812,0,0,0.6214,0,31.54,0.007461138
0.804599,0,0,0.6154,0,31.54,0.010246022
0.703538,0,0,0.5827,0,29.06,0.014265677
0.582361,0,0,0.4965,0,29.06,0.009752885
0.414611,2,0,0.2938,1,29.06,0.003531857
0.814992,0,0,0.7181,0,31.68,0.001302501
0.57929,0,0,0.6537,0,31.68,0.002526668
0.370857,0,2,0.6127,0,31.68,0.004585499
0.294131,1,3,0.342,1,34.97,0.01214335
0.520524,0,3,0.3995,0,34.97,0.011858723
0.509285,1,7,0.5292,1,34.97,0.014176932
0.771103,2,4,0.5742,1,36.65,0.009489714
0.729147,3,6,0.6214,1,36.65,0.011064087
0.659735,2,5,0.6154,1,36.65,0.03455613
0.392013,2,2,0.5827,1,47.06,0.041700106
0.307037,2,3,0.4965,1,47.06,0.016562111
0.169638,1,1,0.2938,1,47.06,0.010902368
0.654252,1,3,0.7181,1,51.54,0.016549238
0.831833,1,2,0.6537,1,51.54,0.008828465
0.840081,6,7,0.6127,1,51.54,0.011279856
0.156529,0,5,0.342,0,61.33,0.034172523
0.197512,1,9,0.3995,1,61.33,0.041683306
0.424935,2,6,0.5292,1,61.33,0.029011409
0.769071,0,4,0.5742,0,64.51,0.012881548
0.755096,0,2,0.6214,0,64.51,0.010819625
0.733505,1,4,0.6154,1,64.51,0.013453874
0.647518,0,1,0.5827,0,63.41,0.026933844
0.72978,0,2,0.4965,0,63.41,0.014220769
0.167642,0,1,0.2938,0,63.41,0.008462127
0.829847,0,2,0.7181,0,57.23,0.006454842
0.875192,0,1,0.6537,0,57.23,0.001030932
0.652191,0,0,0.6127,0,57.23,0.01163766
0.38887,0,6,0.342,0,81.1,0.021437341
NA,0,4,0.3995,0,81.1,0.014309462
NA,0,3,0.5292,0,81.1,0.010176913
NA,0,2,0.5742,0,82.07,0.011732773
NA,0,12,0.6214,0,82.07,0.022368716
0.10998,0,12,0.6154,0,82.07,0.029312422
0.7866,0,7,0.5827,0,81.34,0.019986086
0.689452,3,4,0.4965,1,81.34,0.010911973
0.011022,2,3,0.2938,1,81.34,0.007096609
0.21772,0,18,0.7181,0,81.77,0.067636083
0.225465,0,8,0.6537,0,81.77,0.019797375
0.560375,0,5,0.6127,0,81.77,0.017946417
0.427831,0,0,0.342,0,48.17,0.036410935
0.40145,0,1,0.3995,0,48.17,0.011494525
0.733138,0,1,0.5292,0,48.17,0.013542579
0.610179,0,0,0.5742,0,49.16,0.066482358
0.845632,0,0,0.6214,0,49.16,0.035514862
0.862999,0,0,0.6154,0,49.16,0.018387768
0.689704,1,0,0.5827,1,59.6,0.022375896
0.42577,0,0,0.4965,0,59.6,0.011376191
0.26777,0,0,0.2938,0,59.6,0.014973177
0.920149,0,1,0.7181,0,59.26,0.037199172
NA,1,0,0.6537,1,59.26,0.010066922
0.614787,0,0,0.6127,0,59.26,0.029174181
0.03052,1,0,0.342,1,76.85,0.015867413
0.36792,2,0,0.3995,1,76.85,0.010174496
0.432162,3,0,0.5292,1,76.85,0.013080421
0.563491,2,1,0.5742,1,78.69,0.015958745
0.790857,2,2,0.6214,1,78.69,0.027540563
0.773836,1,3,0.6154,1,78.69,0.03273355
0.668689,0,2,0.5827,0,77.4,0.027836436
0.381791,0,2,0.4965,0,77.4,0.00634353
0.124664,0,1,0.2938,0,77.4,0.006546809
0.690297,0,0,0.7181,0,78.43,0.01537729
0.312036,2,0,0.6537,1,78.43,0.005901629
0.482938,0,0,0.6127,0,78.43,0.013237385
0.311778,0,0,0.342,0,0,0.013498497
0.44901,0,0,0.3995,0,0,0.00555129
0.302209,0,0,0.5292,0,0,0.009075546
NA,0,0,0.5742,0,62.34,0.01530354
0.585331,0,0,0.6214,0,62.34,0.035380367
0.297136,0,0,0.6154,0,62.34,0.022095432
0.377181,0,0,0.5827,0,31.29,0.028315006
0.158991,0,0,0.4965,0,31.29,0.00892095
0.125314,0,0,0.2938,0,31.29,0.008299222
0.699254,0,0,0.7181,0,33.155,0.003987221
0.62016,0,0,0.6537,0,33.155,0.005323277
0.341915,0,0,0.6127,0,33.155,0.019975834
0.469832,0,2,0.342,0,60.31,0.009928291
0.40449,0,2,0.3995,0,60.31,0.011919571
0.570884,0,3,0.5292,0,60.31,0.009062342
0.885169,0,0,0.5742,0,59.2,0.007364623
0.935578,0,4,0.6214,0,59.2,0.014205419
0.797808,0,1,0.6154,0,59.2,0.013636987
0.751906,0,0,0.5827,0,60.19,0.014813601
0.78505,0,1,0.4965,0,60.19,0.008007495
0.488533,0,2,0.2938,0,60.19,0.040177045
0.878765,0,0,0.7181,0,58.91,0.004000544
0.882034,0,0,0.6537,0,58.91,0.0040959
0.777129,0,0,0.6127,0,58.91,0.002633259
0.232105,0,3,0.342,0,52.94,0.021657466
0.45478,0,1,0.3995,0,52.94,0.019943228
0.451766,0,4,0.5292,0,52.94,0.017611593
0.835353,0,1,0.5742,0,52.44,0.018298336
0.902587,0,1,0.6214,0,52.44,0.019059169
0.919257,0,2,0.6154,0,52.44,0.02361851
0.612085,0,2,0.5827,0,54.22,0.014709067
0.444226,0,1,0.4965,0,54.22,0.022861417
0.219621,0,1,0.2938,0,54.22,0.050106525
0.591591,0,0,0.7181,0,54.53,0.019085795
0.561907,0,0,0.6537,0,54.53,0.010638944
0.806736,0,0,0.6127,0,54.53,0.017332505
0.230994,0,0,0.342,0,59.27,0.014823493
0.422155,0,0,0.3995,0,59.27,0.007271565
0.162744,0,0,0.5292,0,59.27,0.010186374
0.727099,0,0,0.5742,0,62.73,0.005748182
0.785609,0,0,0.6214,0,62.73,0.009686934
0.795121,0,0,0.6154,0,62.73,0.009829615
0.526039,0,0,0.5827,0,66.71,0.003798407
0.123916,0,0,0.4965,0,66.71,0.007912598
0.078336,0,0,0.2938,0,66.71,0.002026978
0.84159,0,0,0.7181,0,66.56,0.001883503
0.610742,0,0,0.6537,0,66.56,0.009629201
0.684094,0,2,0.6127,0,66.56,0.005270723
NA,1,0,0.342,1,0,0.026705166
0.327755,2,1,0.3995,1,0,0.010757865
0.588955,1,0,0.5292,1,0,0.012047018
0.866506,1,1,0.5742,1,47.28,0.019830791
0.87919,3,2,0.6214,1,47.28,0.036956091
0.680314,2,1,0.6154,1,47.28,0.101278679
0.606759,6,1,0.5827,1,23.375,0.033658672
0.410263,2,3,0.4965,1,23.375,0.014516139
0.20813,2,2,0.2938,1,23.375,0.011046933
0.944849,0,6,0.7181,0,25.215,0.007046688
0.88413,0,2,0.6537,0,25.215,0.000983596
0.871695,1,2,0.6127,1,25.215,0.008549327
0.225157,0,0,0.342,0,39.03,0.011794083
0.603141,0,0,0.3995,0,39.03,0.009405539
0.690984,0,2,0.5292,0,39.03,0.015969156
0.613886,1,1,0.5742,1,41.57,0.030958807
